Key,Value
86133397,올드 욜다의 오두막
87181980,우드크로프트 성
88230562,미드모어
89279143,호크필드 코트
90327726,여왕의 거인(Giant) 여관
91376364,캐스위치
92424948,버그호프
93473531,키나레스의 불타는 빛
94522991,램데일
95571584,블랙위치
96620162,차트리
97668743,올드 그윈이리아의 거처 유적
98717325,키나레스의 영원한 제단
99765934,킹필드 농장
100815425,호크포드 홀
101864009,우드햄 코트
102912587,가어스미스 요새
103961172,키나레스의 신성한 제단
105009761,웃는 오소리 여관
106058341,애쉬턴 홀
107106930,애쉬햄 농장
108155512,윅킹 홀
109204112,블라딩구스의 저택
110252690,울부짖는 드래곤(Dragon) 선술집
111301277,옥스위치
112349872,디오딕 실험실
113398478,악마의 그리핀(Griffin) 선술집
114447915,올드 엘리리아의 오두막
115496495,버그타운
116545077,여우와 야만인(Barbarian) 술집
117593655,브로드포드
118642233,키나레스의 피 흘리는 우상
119690844,와일더타운
120739444,욤필드 매장지
121788033,가어슬리 저택
122836627,그린턴 코트
123885227,욤크로프트 성채
124934670,황금 새끼 사슴 선술집
125983278,크로스몬트
127031856,버킹슬리 저택
128080437,코퍼윙 지하 금고
129129020,애쉬하트 무덤
130177606,애쉬하트 농가
131226186,반월드
132274766,허스턴 무덤
133323345,무어포드 농가
134371924,반포트 공유지
135420502,그림우드
136469081,코퍼햄 요새
137517665,허스햄 무덤
138566243,그린포드 저택
139614830,그레이캐슬
140663412,화이트모스
141711992,스트레너 헤이븐
142760574,마스터윙 홀
143809163,무어턴 오두막
144857754,싱햄 홀
145907179,립리지
146955780,고스게이트
148004360,우딩 농장
149052941,알라베인 교정원
150101522,욤윙 저택
151150120,키나레스의 성스러운 유물
152198723,우드크로프트 요새
153247301,위킹 저택
154295887,캐스캐슬
155344474,웨스트게이트
156393064,머버리
157442518,턴턴
158491105,마스터스턴 홀
159539685,휴식하는 머그 여관
160588263,야만적인 틈새 주점
161636842,비명 지르는 고슴도치 여관
162685464,행운의 오소리 호스텔
163734042,아이릭의 제단
164782628,그림본
165831217,가어크로프트 홀
166879806,코퍼포드 묘지
167928394,알딩포드
168976991,블랙월드
170025573,펜버리 햄릿
171074153,이솔다의 오두막
172123580,스톡데일
173172166,버킹윙 농장
174220747,옥스워스
175269333,여왕의 구덩이 주점
176317913,가어링 황궁
177366492,래밍
178415074,진홍빛 성 주점
179463656,윅스턴 무덤
180512236,크리스틴의 오두막
181560848,롱잉
182609444,박쥐와 저그 로지
183658025,그린슬리 황궁
184706614,코로가르 성
185755211,가어링 농가
186803799,화이트본
187853213,프라이비티어스 홀드
188901793,마스터윙 성
189950376,크롬월
190998955,그위니사의 오두막
192047536,욤하트 과수원
193096135,립패스 황야
194144722,호타워
195193307,베다드 연구소
196241888,더러운 저그 여관
197290479,호체스터
198339077,폰체스터
199387669,반마켓
200436247,코퍼포드 농장
201484827,스톡헤드
202533424,그린햄 성
203582842,가어슬리 저택
204631423,리사나의 오두막
205680001,엘라라의 오두막
206728581,고스웨이 정원
207777159,버글리
208825740,허스필드 코트
209874333,킹포드 오두막
210922913,페리스테어 던전
211971525,야그루고스
213020106,호크스턴 농가
214068697,비버와 드래곤 로지
215117282,우즈슬리 과수원
216165860,웨스트몬트
217214448,키나레스의 온화한 제단
218263028,허스턴 농가
219311629,허스하트 장소
220360224,디어워스
221408805,차타운 바위
222457391,호킹 장소
223505971,펜브론
224555377,허스턴 저택
225603966,이스트포트 바위
226652559,킹잉 황궁
227701137,아크모스
228749718,그린포드 농가
229798298,키나레스의 성스러운 징조
230846876,박쥐와 그리핀 여관
231895458,그레이타운
232944052,엘로리아의 장소
233992630,고스웨이
235041208,왕의 던전 주점
236089811,킹잉 농가
237138390,킹스턴 장소
238186976,애쉬햄 요새
239235559,호크크로프트 저택
240284157,현자 기념비
241332737,애쉬하우스 묘지
242381333,그린슬리의 근위대
243429918,반모어
244479300,호크햄의 요새
245527879,윅스미스 코트 폐허
246576461,현자 기념비
247625046,무어하트 과수원
248673627,나이츠셔
249722206,체스터위치
250770796,여우와 야만인 주점
251819375,버킹필드 오두막
252867956,가로마우스의 지하 묘지
253916539,뉴햄
254965120,가어하우스 홀
256013702,마스터포드 코트
257062280,베일워스 햄릿
258110861,애쉬포드의 요새 폐허
259159439,곤디릭 연구소
260208017,가렌어 홀
261256595,죽은 그리핀 로지
262305173,그린햄 과수원
263353754,업데일 데리
264402339,가어하우스 저택
265450917,애싱 과수원
266499495,마스터스턴 그랜지
267548100,갤로웰
268596696,머게이트
269645275,불운한 사향쥐 여관
270693858,킹포드 코트
271742456,흰 사향쥐 주점
272791039,싱웰
273839617,싱브루 숲
274888195,무어하우스 성
275936777,우드크로프트 농가
276986161,키나레스의 즐거운 신탁
278034747,키나레스의 불타는 영혼
279083329,블랙포트
280131912,키나레스의 눈물 흘리는 순교자
281180491,버킹크로프트 홀
282229069,버킹하우스 농가
283277650,애싱 홀
284326251,롱마켓 정원
285374834,윅슬리 농가
286423432,반네인의 오두막
287472017,트리스티릭 아카데미
288520595,무어포드 오두막
289569176,코퍼하트 오두막
290617758,호킹 농가 폐허
291666354,브로드패스 민스터
292714933,캐롤라나의 장소
293763544,램턴
294812132,홀모어 들판
295860718,녹색 악동 주점
296910102,호크하우스 묘지
297958683,비버와 던전 로지
299007270,이스트위치
300055853,이스트브리지
301104445,허스하우스 오두막
302153024,체스터빌
303201603,가어윙 묘지
304250183,트로그커
305298763,사자와 전갈 로지
306347343,흰 사향쥐 로지
307395926,우드포드 그랜지
308444516,버그테일
309493098,욤스턴 묘지
310541707,주비아모르곤의 구덩이
311590307,롱테일
312638885,롱베리
313687467,벨라딘의 오두막
314736051,위킹 오두막
315784636,코퍼스미스 그랜지 폐허
316833219,마이의 신전
317881806,악당과 염소 주점
318930388,입스테일
319978968,나는 저그 주점
321028348,키나레스의 통곡하는 예언자
322076946,킹슬리 저택
323125528,죽은 투구 주점
324174109,탐위치
325222690,키나레스의 불타는 환생
326271281,키나레스의 피 흘리는 신탁
327319861,블랙모어
328368454,욤윙 오두막
329417038,키나레스의 축복받은 순교자
330465622,차빌
331514201,허스크로프트 농장
332562780,키나레스의 불타는 승천
333611376,윅포드 저택
334659958,조드 신전
335708538,버먼돈
336757116,우드스턴 저택
337805699,돼지와 야만인 호스텔
338854281,갤로포트
339902863,엘리나의 오두막
340951441,갤로테일
342000021,춤추는 노움 로지
343048599,진홍빛 사향쥐 여관
344097191,고스위크
345145773,우드필드의 근위대
346194356,사휴사 동굴
347242942,코퍼하우스 무덤
348292327,캐스타워 언덕
349340907,페리낙 연구소
350389486,뉴크로프트
351438067,뉴타워
352486645,엘로나의 소집
353535223,비버와 투구 여관
354583805,아크호프
355632391,그레이헤드 홀
356680973,그린슬리 농가
357729563,리시비라의 오두막
358778144,화이트위치
359826731,마이의 신전
360875320,욤슬리 과수원
361923920,위킹 농가 폐허
362972519,죽은 우드척 여관
364021109,킹턴 저택
365069702,바보나의 장소 폐허
366118281,그린크로프트 농가
367166867,빅티비라의 오두막
368215458,우드윙 저택
369264845,크로스크로프트 들판
370313433,녹슨 오우거 로지
371362034,가어턴 묘지
372410617,갤로베일 황야
373459197,코퍼하우스 홀
374507813,체스터위치 햄릿
375556398,그림웨이
376604988,버킹스미스 농장
377653568,펜의 안식처
378702148,애쉬하트 저택
379750727,이스트포트
380799306,가어스미스 탑 폐허
381847908,무어링 장소
382896492,웃는 구덩이 호스텔
383945079,리사나의 농장 폐허
384993669,코퍼크로프트 저택
386042252,그림워스 홀
387090833,테오디낙 연구소
388140218,윅슬리 묘지
389188796,우드윙 묘지
390237388,하울링 그리핀 주점
391285966,윅하트 홀
392334544,늙은 벨라도다의 오두막
393383147,디바드 기념비
394431728,키나레스의 성스러운 신탁
395480315,우드필드 그레인지
396528894,우즈슬리 농가
397577481,욤슬리 농가
398626068,늙은 엘리비라의 오두막
399674648,무어하우스 영지
400723229,늙은 바보리아의 농장
401771807,늙은 캐롤롤다의 농장 폐허
402820404,폰트위치
403868984,악마의 드래곤 호스텔
404917563,호크턴 농가
405966151,알라보어 감옥
407014734,커크레이
408063321,늙은 캐롤리비라의 거처
409111910,늙은 캐롤로나의 농장
410160488,커크워스
411209072,리플레이
412257663,립샤이어
413307037,호크하트의 탑
414355624,체스터워크
415404221,코퍼슬리 묘지
416452799,키나레스의 무한한 우상
417501379,악당과 검 주점
418549958,욤스미스 궁전
419598568,플라잉 그리핀 주점
420647156,늙은 이산나의 오두막
421695738,펜워스 언덕
422744340,늙은 엘리지나의 오두막
423792922,늙은 바비사의 농장
424841513,그린필드 저택
425890098,블라디미스 성
426938676,하스윙 무덤
427987276,우드스미스 농가
429035859,펜게이트
430084449,드워프와 우드척 여관
431133848,윅햄 홀
432182428,턴모스
433231027,미드베리
434279610,알딩워크 숲
435328205,코퍼크로프트 그레인지
436376794,버킹스미스 저택
437425374,윅슬리의 경비대
438473961,블랙이지
439522539,모라록의 조류 사육장
440571117,마스터슬리 저택
441619711,하울링 버드 여관
442668297,무어스턴 궁전
443716877,킹하트 영지
444765473,가어스턴 저택
445814071,블랙게이트
446862659,그린윙 코트
447911246,그린톤 농가
448960626,악마의 고슴도치 여관
450009205,사이의 성유물함
451057798,스쿠스
452106376,에벨리리아 숭배
453154958,찰리
454203539,욤하우스의 지하 묘지
455252118,차렌테일
456300712,우즈슬리 저택
457349304,반브리지
458397882,버킹포드 저택
459446460,사자와 우드척 여관
460495051,크롬위치 언덕
461543639,윅스턴 농가
462592220,아스메우세나의 은신처
463640805,옥스웰
464689385,홀트리 골짜기
465737963,늙은 에벨리리아의 거처
466786551,립체스터 숲
467835136,사슬로스 거미줄
468883718,펜베리 정원
469932304,애쉬스미스 저택
470980883,아크베리
472029462,윅필드 그레인지
473078055,배일모스
474126637,무어슬리 농가
475175217,진홍빛 거인 숙소
476224594,키나레스의 기쁜 성유물
477273191,무어스턴 영지
478321803,마스터링 농가
479370390,탬위크
480418971,키나레스의 통곡하는 징조
481467561,뉴모어
482516140,레이베리
483564720,차렌본
484613301,커크레이
485661883,늙은 그린슬리 거처
486710461,가어슬리 궁전
487759048,마스터스턴 그레인지
488807631,차웨이
489856220,여왕의 장난꾸러기 숙소
490904806,호르테일
491953409,입스몬트
493001993,갈로호프 바위
494050572,스톡위치 들판
495099163,그린하트 홀
496148562,키나레스의 온화한 일출
497197145,고스체스터
498245723,버킹하우스 그레인지
499294305,생쥐와 수사슴 숙소
500342883,늙은 애쉬하트 오두막
501391471,키나레스의 고요한 일출
502440091,윅슬리 코트
503488683,코퍼슬리 성채
504537273,무어턴 저택
505585925,브로드포트
506634506,코퍼크로프트 홀
507683885,키나레스의 두려운 승천
508732478,킹포드 지하 묘지
509781106,호크슬리 성채
510829688,키나레스의 눈물짓는 별
511878271,체스터브론
512926861,키나레스의 내부 제단
513975447,반타워 코트
515024030,목마른 노움 여관
516072613,리플레치
517121192,늙은 엘리자비스의 농장
518169773,블랙포드
519218354,키나레스의 온화한 예언자
520266937,늙은 모르고나의 거처
521315517,싱워크
522364096,늙은 그위닌의 거처
523412675,미들리
524461254,그레이웨이
525509846,크로스호프
526558438,녹슨 늑대 숙소
527607817,무어슬리 농가
528656439,키나레스의 눈물짓는 일출
529705017,램리 데리
530753605,레이브론
531802200,그림호프
532850781,무어하우스 코트
533899363,키나레스의 타오르는 일출
534947955,알딩월
535996546,늙은 구리 세공소
537045128,크로스본
538093731,뉴웨이
539142320,버킹턴 묘지
540190899,가어햄 그레인지
541239478,가어필드의 경비대
542288056,가렐라우스의 무덤
543337464,미드위크
544386059,그린슬리 과수원
545434637,업타운
546483224,늙은 리시비라의 거처
547531804,홀우드 정원
548580387,늙은 욤햄 거처
549628976,나이트샴
550677558,키나레스의 영원한 별
551726138,크로스캐슬
552774733,킹포드 농장
553823312,바로고스의 무덤
554871902,늙은 모르기리아의 오두막
555920488,곤딘의 은신처
556969079,우드윙 농가
558017665,디바드 기념비
559066249,욤스미스 과수원
560114829,요밍 코트
561163410,하스크로프트 홀
562211989,애쉬슬리 저택
563260583,애쉬스턴 저택
564309179,보즐로돈
565358558,버킹포드 농가
566407170,예텐의 거미줄
567455751,웨스트위크
568504357,여우와 검 주점
569552936,반포드
570601515,무어하우스의 무덤
571650120,늙은 엘리비라의 오두막 폐허
572698711,마스터필드 묘지
573747291,불운한 새끼 사슴 숙소
